46.9715,42.7674,44.8806,
47.1201,42.8408,45.0386,
47.0281,42.7023,45.0774,
47.1353,42.5945,45.2148,
47.2308,42.671,45.2017,
47.3491,42.6966,45.1499,
47.6116,42.8107,45.3469,
47.7455,42.9795,45.3355,
47.9708,42.8403,45.3011,
48.1892,42.7801,45.477,
48.0433,42.8068,45.6535,
47.9458,42.637,45.6289,
48.1176,42.7123,45.5195,
48.1067,42.5214,45.3954,
47.9669,42.5143,45.5015,
47.8769,42.7403,45.5601,
47.7013,42.6581,45.5094,
47.6279,42.771,45.4216,
47.3345,42.7474,45.1484,
47.1345,42.7366,44.8311,
47.037,42.7158,44.8012,
47.2198,42.525,44.7538,
47.2466,42.7944,44.5656,
47.4259,42.9131,44.3594,
47.4554,43.1694,44.254,
47.6396,43.1276,44.1918,
47.7317,43.0113,44.1152,
47.2889,42.8097,44.0502,
47.4187,42.9205,43.9876,
47.5868,43.0279,43.905,
47.7589,43.193,43.8442,
48.3121,43.3407,44.0326,
48.4663,43.3865,44.1194,
48.8352,43.5741,44.1391,
49.0326,43.6551,44.2083,
49.0196,43.6528,44.2291,
49.1474,43.4874,44.3321,
49.2315,43.6143,44.5432,
49.6475,43.4813,44.6724,
49.4653,43.6799,44.7208,
49.0134,43.63,44.5157,
49.2146,43.7738,44.7164,
49.4386,43.886,44.8837,
49.4125,43.7125,45.0514,
49.8669,43.8684,45.2032,
49.8482,43.6585,45.2356,
49.6344,43.6162,45.2158,
49.6248,43.7308,45.3507,
49.9953,43.8002,45.588,
49.9895,43.7189,45.6807,
50.2254,43.7493,45.8646,
50.2311,43.8842,45.9047,
50.4491,44.0371,45.8453,
50.6399,44.4886,45.8094,
50.8288,44.7308,45.9435,
51.1482,44.7424,46.1022,
51.2598,45.0553,46.2537,
51.6644,44.8829,46.3249,
51.1593,45.0395,46.302,
51.0303,45.0057,46.2932,
50.9083,44.9998,46.3347,
50.9195,44.9832,46.2125,
50.5456,44.9949,46.1388,
50.5446,45.0434,46.1059,
50.383,44.9686,45.9964,
50.439,45.1474,46.0576,
50.5282,45.4379,46.1117,
50.9743,45.4718,46.1184,
51.0199,45.5173,45.9766,
50.8802,45.6572,46.1135,
51.1265,45.438,46.1692,
51.1606,45.4694,46.3095,
50.9107,45.4799,46.1895,
50.8148,45.5603,46.1841,
51.0803,45.5356,46.4729,
50.9301,45.5892,46.5677,
50.9829,45.6425,46.6947,
51.4854,45.8335,46.8405,
51.6717,46.0391,46.7076,
51.4719,46.1411,46.6656,
51.5209,45.9817,46.7465,
51.3536,45.8691,46.7981,
51.5064,45.8413,46.8542,
51.4133,45.9476,46.7866,
51.0839,45.9522,46.6902,
51.0444,45.9142,46.602,
51.0129,45.9426,46.5333,
51.2074,46.0961,46.6815,
51.4478,46.1283,46.8634,
51.337,46.2856,47.117,
51.1903,46.3296,47.2428,
51.6393,46.1628,47.3206,
51.5866,46.599,47.3304,
51.7665,46.9139,47.4664,
51.7663,46.788,47.5004,
51.4445,46.7244,47.5294,
51.3643,46.8694,47.5102,
51.2632,47.024,47.2462,
51.3047,46.9047,47.2414,
51.4996,46.9137,47.2149,
51.4648,47.1171,47.1404,
51.3735,47.3409,47.1141,
51.501,47.5272,46.9799,
51.3283,47.5806,46.8433,
51.3327,47.6462,46.8182,
51.7568,47.7575,46.8762,
52.0408,47.8581,46.8322,
51.8798,47.863,46.8707,
52.0366,47.926,47.0694,
52.1005,48.1436,47.114,
52.1554,48.5229,47.0962,
52.3421,48.6397,47.2196,
52.5264,48.5131,47.419,
52.9261,48.6095,47.5971,
53.1013,48.9321,47.8461,
53.3781,49.2902,47.886,
53.4431,49.3161,47.9416,
53.8392,49.3174,48.1226,
53.9248,49.2942,48.284,
53.7448,49.4527,48.1457,
53.5015,49.4241,48.126,
53.3989,49.2317,48.138,
53.5135,49.1487,48.3082,
53.3462,49.0951,48.3141,
53.5818,49.0564,48.348,
53.5371,49.3095,48.2891,
53.4028,49.2999,48.3061,
53.1906,49.2006,48.3203,
53.4267,49.314,48.4216,
53.331,49.4295,48.3759,
53.6954,49.3281,48.5666,
53.7978,49.2585,48.8222,
53.8604,49.2778,48.8341,
53.7328,49.3548,48.6086,
53.8517,49.2976,48.5574,
53.8152,49.5113,48.5531,
53.6693,49.7838,48.5704,
53.6222,49.7195,48.6211,
53.9259,49.8706,48.8467,
54.013,49.7156,48.9817,
54.1108,49.5395,49.1311,
54.133,49.4968,49.2211,
53.9196,49.5113,49.1299,
53.7747,49.5583,48.9922,
53.7672,49.8159,49.0299,
53.7716,49.9911,49.0455,
54.0374,50.0275,49.0686,
54.1481,49.9424,48.9946,
54.1618,49.8401,48.9887,
54.1144,49.9243,48.9825,
53.9491,50.0488,48.9338,
53.9132,50.0912,49.0049,
54.2447,49.9981,49.0801,
54.1118,49.8471,48.9397,
54.3123,49.5914,49.0092,
54.2504,49.6152,49.0603,
53.9339,49.6142,49.1573,
54.0677,49.6147,49.0899,
54.2185,49.5086,48.9738,
53.9712,49.2493,48.996,
53.9065,49.3915,48.9426,
54.1036,49.5167,49.0303,
53.9852,49.7402,49.0413,
53.7623,49.8007,48.9936,
53.6121,49.9468,48.8428,
53.5356,50.1611,48.9313,
53.6554,50.3632,49.1137,
53.5801,50.3168,49.1352,
53.4037,50.258,49.1735,
53.5072,50.1787,49.166,
53.7033,50.4972,49.1996,
53.4042,50.2652,49.0011,
53.8031,50.093,49.1219,
53.9767,50.0709,49.2348,
54.1983,49.9462,49.3968,
54.4209,49.952,49.2021,
54.3283,49.7709,49.0839,
54.3082,49.8242,49.0661,
54.5531,49.5868,48.9047,
54.812,49.4721,49.0175,
54.8458,49.3413,49.0065,
55.1966,49.398,49.1877,
55.4921,49.8262,49.3343,
55.6023,50.1287,49.3736,
55.8319,50.2179,49.3011,
55.9365,50.2876,49.4112,
55.8078,50.3483,49.4375,
55.6344,50.4559,49.4299,
55.2862,50.4767,49.2668,
55.0222,50.5529,49.1968,
55.3407,50.5248,49.2704,
55.2141,50.7522,49.379,
55.0619,50.7748,49.501,
55.0674,50.6005,49.4395,
55.0122,50.6923,49.4089,
54.9678,50.8198,49.2997,
55.018,51.0504,49.2228,
55.1831,51.146,49.2226,
55.2417,51.1922,49.3301,
55.5271,51.1212,49.5387,
55.5684,51.1209,49.7811,
55.9155,51.1906,49.8949,
56.0675,51.2927,49.9705,
56.1147,51.5548,50.0552,
56.0577,51.6785,50.0315,
55.9925,51.4321,49.9892,
56.0615,51.3804,49.9236,
56.1244,51.6261,49.8915,
56.0355,51.7825,49.7676,
56.1109,51.7565,49.6399,
56.1349,51.8302,49.739,
56.0811,51.7791,49.7618,
56.318,51.3323,49.6271,
56.2824,51.5307,49.6488,
56.3255,51.6855,49.5758,
56.3855,51.6112,49.5118,
56.4837,51.5924,49.4893,
56.4175,51.7291,49.5199,
56.542,51.9136,49.6853,
56.1682,52.0245,49.6607,
56.6182,52.0927,49.7762,
56.779,52.0361,49.8319,
57.0136,52.0479,49.8617,
56.851,52.0758,49.7823,
57.1803,52.1303,49.7709,
57.3912,52.1875,49.8122,
57.645,51.9513,49.7403,
58.1002,51.9209,49.8692,
58.01,52.0049,49.7164,
58.5976,52.1527,49.7023,
58.9047,52.0844,49.7529,
58.7534,51.9979,49.8174,
58.6481,52.2652,49.8474,
58.7228,52.342,49.8677,
58.9856,52.2848,50.0284,
58.674,52.5041,50.0504,
58.4198,52.6988,50.1367,
58.0268,52.6232,50.0081,
58.2214,52.7759,50.1136,
58.3769,53.2159,50.0267,
58.2908,53.3668,49.8789,
58.5704,53.3976,49.8218,
58.5145,53.2617,49.7827,
58.9611,53.4179,49.9362,
58.8914,53.3282,49.8622,
59.03,53.3838,49.8949,
58.8282,53.3794,49.9343,
59.0395,53.6834,50.1309,
59.2847,54.0199,50.2207,
59.2615,53.8343,50.3017,
59.2688,53.8536,50.4151,
59.5578,53.7316,50.4364,
59.6324,53.7252,50.5632,
59.5154,53.6544,50.7576,
59.3708,53.9223,50.8744,
59.4482,54.291,51.0085,
59.5852,54.6785,50.9573,
59.7322,54.6224,50.9034,
59.9974,54.8776,50.9791,
60.0893,54.8462,51.0038,
60.1259,54.9664,51.1099,
60.1171,55.0489,51.2632,
59.8892,55.1772,51.5048,
60.0547,55.3571,51.6107,
59.869,55.6184,51.7428,
60.0211,55.7888,51.8131,
60.1569,55.7612,51.6892,
60.3211,55.7457,51.6348,
60.5971,55.642,51.5977,
60.502,55.6327,51.553,
60.4684,55.4926,51.2443,
60.8172,55.3488,51.2807,
60.9301,55.4183,51.1252,
61.3304,55.1812,51.2269,
61.4904,55.0983,51.3933,
61.8874,54.7234,51.7173,
61.8492,54.5745,51.7074,
62.1454,54.47,51.6848,
62.1081,54.402,51.5592,
62.2359,54.2961,51.505,
62.6265,54.3764,51.4093,
62.7503,54.2725,51.2387,
62.5761,54.4478,50.9427,
62.8253,54.4204,50.7958,
62.7894,54.6448,50.7419,
63.0321,54.612,50.7676,
63.0112,54.3629,50.7373,
63.2695,54.6169,50.6581,
62.9953,55.1507,50.7401,
63.2363,55.0274,50.7902,
63.6539,55.0467,50.8031,
63.7292,55.1402,50.816,
63.7473,55.141,50.7864,
63.8946,55.1443,50.8819,
63.7096,55.2395,50.6815,
63.664,55.2352,50.5925,
63.3103,54.9404,50.6075,
63.4569,54.9318,50.7289,
63.3263,54.9903,50.7172,
63.0959,55.2407,50.8293,
62.8196,55.2859,50.9248,
62.9107,55.3357,50.8994,
62.9961,55.3266,50.8134,
63.051,55.3923,50.8054,
62.7427,55.5131,50.7947,
62.889,55.3865,50.8427,
63.1716,55.5235,50.7755,
62.9299,55.6403,50.7726,
62.738,55.6956,50.8299,
62.5301,55.7175,50.8972,
62.8965,55.722,50.9078,
62.8343,55.9307,50.8471,
62.8312,55.9153,51.0258,
62.8764,56.0931,51.2442,
62.8733,56.2203,51.2907,
62.7694,56.3344,51.2071,
62.6302,56.2997,51.1941,
62.4198,56.2669,51.077,
62.5305,56.4941,51.1802,
62.6455,56.498,51.3954,
63.0074,56.727,51.4329,
62.7576,56.9345,51.4487,
63.1949,56.9752,51.5832,
63.2058,56.8191,51.4871,
63.1344,56.7981,51.4288,
63.4842,56.7957,51.4473,
63.6594,57.0116,51.5152,
63.4232,57.0287,51.6825,
63.5006,57.1665,51.7934,
63.491,57.2985,51.6856,
63.984,57.5375,51.8851,
63.7958,57.302,51.9795,
63.8153,57.3018,52.1166,
64.1081,57.4845,52.2282,
64.3003,57.71,52.2873,
63.9056,57.7823,52.2922,
64.1397,57.743,52.2442,
63.9619,57.7589,52.2142,
64.0129,57.8676,52.0956,
64.1547,57.9187,52.1257,
64.3017,57.9917,52.0741,
64.3134,58.1442,52.0484,
64.4683,58.0517,52.0596,
64.8685,57.8668,52.3414,
64.8001,57.9727,52.3405,
64.6474,57.8934,52.3251,
64.801,58.1265,52.4016,
64.6121,58.3776,52.4198,
64.6253,58.2187,52.3466,
64.2037,58.1827,52.2418,
64.176,58.2253,52.2444,
63.7721,58.2498,52.0553,
63.584,58.3511,52.0356,
63.5587,58.3365,51.9756,
63.3129,58.2189,51.7827,
63.2682,58.2354,51.642,
63.6121,58.469,51.6465,
63.6588,58.4089,51.7438,
63.3517,58.3666,51.8205,
63.0406,58.1922,51.6916,
63.0358,57.9915,51.9429,
63.3653,58.1916,52.0707,
63.6756,58.4244,52.2168,
64.0417,58.665,52.2815,
64.0249,58.8336,52.3513,
64.4067,58.7598,52.4489,
64.804,58.5541,52.5298,
64.8875,58.5815,52.5723,
64.7196,58.4071,52.4786,
64.9531,58.3403,52.4658,
65.1174,58.2786,52.6496,
65.1115,58.4652,52.6635,
65.5531,58.5619,52.8119,
65.6177,58.6099,52.8136,
65.768,58.5616,52.8167,
65.756,58.7606,52.8204,
65.3773,58.8312,52.7343,
65.1332,59.0015,52.602,
65.0626,59.1372,52.6876,
64.9609,59.2525,52.7939,
64.9229,59.1563,52.8985,
65.2314,59.2906,53.135,
65.7646,59.2583,53.2292,
65.9709,58.9383,53.2987,
66.2258,58.9321,53.3498,
66.0131,58.7877,53.407,
66.0333,58.9141,53.3257,
66.1426,58.7579,53.2612,
65.9708,58.8156,53.0572,
65.9671,58.9595,53.1654,
65.5811,58.9414,53.2106,
65.4851,59.1246,53.1631,
65.4237,58.9268,53.1735,
65.5671,58.8706,53.0605,
65.615,59.1058,53.1133,
65.4231,58.8554,53.1978,
65.4924,58.9809,53.464,
65.4473,59.1685,53.6038,
65.5792,59.1652,53.8426,
65.8487,59.0874,53.826,
65.8008,59.2349,53.9298,
65.8379,59.5431,53.8633,
65.9104,59.694,54.0261,
65.8751,59.6888,53.8845,
66.1276,59.6942,54.0382,
66.1763,59.7037,54.2057,
66.3894,59.4957,54.3149,
66.4454,59.4957,54.4093,
66.6926,59.247,54.4424,
66.902,59.5897,54.4316,
66.679,59.6986,54.2115,
66.524,59.9977,54.2826,
66.6652,60.0543,54.3638,
66.7661,59.9436,54.2876,
66.4414,60.0334,54.2457,
66.3682,60.128,54.454,
66.4288,60.2535,54.3059,
66.9781,60.3408,54.304,
67.1419,60.5997,54.2811,
67.3243,60.7301,54.3234,
67.5593,60.7503,54.4917,
67.6336,60.7182,54.8071,
67.6864,60.7533,54.8547,
67.9006,60.6049,54.8464,
68.1278,60.6561,54.7918,
68.0672,60.9397,54.5561,
68.0492,60.9411,54.4795,
68.1948,60.942,54.6488,
68.3563,61.081,54.6042,
68.6037,60.9988,54.5611,
68.5794,61.0093,54.5636,
68.4733,61.1846,54.4953,
68.4171,61.3067,54.4093,
68.3618,61.4721,54.6378,
68.6421,61.4922,54.7583,
68.4023,61.2865,54.7627,
68.4906,61.2585,54.9969,
68.535,61.3183,55.1496,
68.5612,61.1841,55.0491,
68.5957,61.524,55.0981,
68.5238,61.6347,55.0562,
68.4824,61.8196,55.1038,
68.344,61.946,55.1793,
68.5163,61.9493,55.1958,
68.6587,61.8286,55.2284,
68.8577,61.8192,55.3342,
68.9147,61.9477,55.4678,
68.9588,62.0462,55.3536,
69.0955,62.0934,55.2273,
69.0985,62.1289,55.129,
69.3061,61.956,55.1434,
69.3877,62.0281,55.3892,
69.4853,62.1174,55.4614,
69.5589,62.2323,55.3825,
69.694,62.1353,55.3792,
69.9179,62.2608,55.3519,
69.7391,62.4789,55.1427,
69.8771,62.6657,55.1283,
70.0412,62.8418,55.1315,
70.198,62.8513,54.9059,
70.2522,62.7986,54.8173,
70.116,62.8696,54.795,
69.9633,63.1274,54.8092,
69.8574,63.2697,54.8794,
69.9697,63.2832,55.0265,
69.9444,63.3248,55.2479,
70.0419,63.2088,55.5044,
69.7973,62.9946,55.3762,
69.5968,62.957,55.2507,
69.7688,63.0174,55.258,
69.6886,63.2106,55.0108,
69.6822,63.2922,54.9496,
69.9688,63.2887,55.0843,
70.222,63.3144,55.3732,
70.1679,63.3333,55.7063,
70.0986,63.1885,55.9142,
70.091,63.3536,56.1175,
70.2916,63.3938,56.1375,
70.1632,63.6578,56.078,
70.0345,63.969,56.1106,
69.8025,64.263,56.1373,
69.7671,64.4517,56.2492,
69.5728,64.4696,56.2844,
70.0379,64.5578,56.3963,
69.8736,64.5292,56.3399,
69.8762,64.2467,56.318,
69.7039,64.1293,56.2921,
69.8898,64.5034,56.3197,
70.0392,64.53,56.1929,
70.5616,64.6031,56.3463,
70.7871,64.6105,56.4879,
71.0922,64.649,56.7024,
71.5093,64.5992,56.9984,
71.8205,64.6572,57.0835,
71.8203,64.6686,57.2432,
71.5537,64.7858,57.1884,
71.4042,64.842,57.4622,
71.5121,64.9449,57.6317,
72.1309,65.0426,57.7306,
72.2011,65.1682,57.7807,
71.9583,65.2559,57.8224,
72.3957,65.3396,57.9197,
72.8037,65.5685,58.2463,
72.9092,65.6873,58.3802,
72.8917,65.6631,58.3188,
73.0171,65.5761,58.3289,
73.0879,65.4343,58.3118,
73.2624,65.5413,58.3766,
73.0868,65.6546,58.2721,
73.1624,65.6872,58.4111,
73.4218,65.8131,58.6137,
73.5829,65.8092,58.7248,
73.7135,65.6827,58.7224,
73.0224,65.7608,58.4845,
73.4935,65.932,58.651,
73.6198,65.6951,58.8294,
73.7244,65.5829,58.8918,
73.8625,65.7835,58.9928,
74.1842,66.0841,59.1749,
74.1436,66.2655,59.2105,
74.0567,66.4935,59.1391,
73.9014,66.4312,58.8363,
73.8791,66.6843,58.6154,
73.9007,66.7295,58.7055,
73.6025,67.0108,58.6373,
73.4802,67.2545,58.6481,
73.4581,67.3526,58.6987,
73.6118,67.6065,58.7552,
73.5896,67.6604,58.6069,
73.8874,67.7122,58.5985,
73.7761,67.7417,58.6375,
73.8917,67.8475,58.7848,
73.8663,68.0235,58.7922,
73.7599,68.0542,58.8752,
74.0554,68.1802,58.9722,
74.252,68.1232,59.0882,
74.1281,68.176,58.9985,
74.0263,68.3727,58.7675,
74.2,68.3899,58.8495,
74.5247,68.2556,59.0877,
74.488,68.4842,59.1332,
74.2608,68.5222,59.1606,
74.3194,68.4477,59.1828,
74.2747,68.8231,59.0541,
74.3854,69.1151,59.078,
74.1718,69.0333,58.986,
74.3709,68.8794,59.1556,
74.3068,69.0502,59.2556,
74.26,69.0395,59.2412,
74.3346,69.2505,59.261,
74.679,69.0354,59.3775,
74.7366,68.9012,59.3992,
74.9217,68.6086,59.374,
75.0629,68.451,59.427,
75.4893,68.5953,59.7401,
75.579,68.8038,59.8067,
75.4635,68.8528,59.946,
75.3362,68.6961,59.9005,
75.1768,68.7984,59.695,
75.4583,68.9064,59.793,
75.68,68.8796,59.8754,
75.5119,68.8536,59.8163,
75.6584,68.9813,59.9059,
75.5204,69.0616,60.0536,
75.382,69.0495,60.2013,
75.528,69.1014,60.2552,
75.7153,69.0393,60.4048,
76.2822,69.0349,60.5993,
76.483,69.3771,60.6359,
76.7402,69.3235,60.8032,
76.9297,69.3999,60.7269,
76.7857,69.5672,60.8688,
76.9528,69.4309,61.0325,
77.2062,69.2412,61.0328,
77.1103,69.218,61.0485,
77.1083,69.3263,61.2843,
77.2716,69.3945,61.2875,
77.3514,69.4023,61.1976,
77.2565,69.3705,61.3769,
77.2943,69.3437,61.3885,
77.4672,69.3532,61.495,
77.4358,69.5104,61.4291,
77.2658,69.5175,61.389,
77.0107,69.6432,61.4486,
77.2767,69.6707,61.5903,
77.3643,69.8491,61.5678,
77.4533,69.7618,61.3913,
77.555,69.8125,61.3756,
77.161,69.9321,61.3299,
77.4655,70.2277,61.3751,
77.5222,70.2279,61.3244,
77.7055,70.4176,61.3531,
77.8124,70.414,61.2288,
78.017,70.2088,61.2011,
78.0011,70.1448,61.1493,
77.8286,70.3532,61.0933,
77.669,70.3658,61.2787,
77.2904,70.1643,61.2116,
77.0916,70.0991,61.1569,
77.05,70.2541,61.1808,
77.463,70.1993,61.1971,
77.4269,69.9658,61.1788,
77.6197,70.0361,61.2741,
77.5976,70.1227,61.1848,
77.7456,69.955,61.2564,
77.6125,70.0389,61.294,
77.4856,69.9862,61.2886,
77.7964,70.3102,61.3211,
77.7881,70.4181,61.5045,
78.0469,70.453,61.6216,
78.4141,70.4027,61.7255,
78.4124,70.6481,61.7283,
78.5384,70.5744,61.6313,
78.411,70.5847,61.7483,
78.6647,70.7278,61.7423,
78.5092,70.6253,61.8128,
78.5694,70.5387,61.7991,
78.8246,70.622,61.8984,
78.6955,70.4591,61.8882,
78.3313,70.4367,61.9122,
78.6401,70.4578,61.9113,
78.5077,70.4887,61.9281,
78.4621,70.3772,61.9311,
78.6998,70.5453,62.0466,
78.3476,70.496,61.8279,
78.4323,70.5405,61.8015,
78.566,70.459,61.7987,
78.4431,70.3758,61.8408,
78.2243,70.1903,61.8752,
78.5821,70.2608,62.0066,
78.9694,70.1996,62.2257,
78.8227,70.2629,62.3219,
78.9155,70.4668,62.2552,
78.7208,70.4493,62.2388,
78.6033,70.5349,62.3309,
78.5029,70.5334,62.361,
79.0199,70.5356,62.5371,
79.0212,70.7498,62.7965,
78.9787,70.7724,63.0174,
78.9516,70.921,63.1531,
79.031,71.0915,63.314,
78.9405,71.0681,63.3546,
79.1441,71.3724,63.3645,
78.901,71.3375,63.3242,
79.0117,71.2091,63.2911,
79.0787,71.3738,63.3296,
79.2142,71.4567,63.3475,
79.1671,71.4546,63.3502,
79.0823,71.5391,63.2705,
79.2869,71.7092,63.3113,
79.4939,71.6845,63.29,
79.8194,71.6943,63.4754,
79.5973,71.6518,63.4753,
79.5428,71.941,63.5199,
79.7635,71.9017,63.5354,
79.9916,71.844,63.5498,
79.9447,71.8739,63.5826,
80.1623,71.9019,63.6663,
80.115,71.9678,63.8479,
80.104,71.9653,63.8615,
80.4711,71.9645,63.8591,
80.1902,71.9773,63.8293,
80.1037,72.0796,63.7845,
80.4251,72.1958,63.7145,
80.2482,72.1614,63.5045,
80.478,72.1532,63.5147,
80.2633,72.0499,63.7436,
80.2619,72.0757,63.9543,
80.2445,72.2226,64.0131,
80.3978,72.5186,64.1474,
80.4281,72.5867,64.2006,
80.5872,72.4625,64.2254,
80.4908,72.462,64.153,
80.7791,72.7418,64.3421,
80.9644,72.7872,64.2577,
81.0229,72.9305,64.3989,
80.9844,73.084,64.3909,
81.1554,73.1544,64.3028,
81.1685,73.1502,64.1071,
81.1465,73.1597,63.8548,
81.1769,73.0528,63.6467,
81.3303,72.9539,63.7352,
81.2898,72.9867,63.7259,
81.5368,73.2084,63.7429,
81.7397,73.2996,63.6855,
81.5484,73.3304,63.5097,
81.6065,73.284,63.5195,
81.3851,73.2761,63.4654,
81.4942,73.4132,63.6219,
81.4501,73.5524,63.6471,
81.7453,73.7271,63.8546,
81.7291,73.8744,63.6798,
81.4615,73.7796,63.6156,
81.8404,73.7375,63.7313,
81.6859,73.8352,63.7918,
81.6793,74.0038,63.7059,
82.1141,73.978,63.8533,
82.3024,73.7133,63.9453,
82.2676,73.8128,64.0149,
82.3242,73.8605,64.1623,
82.2992,73.8737,64.23,
82.1504,73.8999,64.4279,
82.0893,74.0494,64.5107,
82.1356,73.9427,64.6143,
82.2523,73.9934,64.6855,
82.1061,73.8878,64.6841,
82.1518,73.7803,64.5583,
82.4128,73.9066,64.4858,
82.5205,74.0654,64.5808,
82.3785,74.0495,64.6424,
82.3514,74.1076,64.6923,
82.379,74.1006,64.7449,
82.6262,74.1036,64.6784,
82.6916,74.1594,64.6292,
82.566,74.2802,64.5927,
82.4479,74.1761,64.7875,
82.4543,74.4409,64.952,
81.9614,74.5291,64.894,
82.1326,74.3663,65.0771,
81.8821,74.2361,65.2654,
82.3332,74.3228,65.3345,
82.3637,74.0387,65.2711,
82.6354,74.2092,65.2269,
82.9564,74.1304,65.1598,
82.974,74.1146,65.1436,
83.092,74.1217,65.2403,
83.1175,74.2136,65.3449,
82.9764,74.0193,65.3542,
82.789,73.7538,65.3227,
82.4133,73.8307,65.302,
82.4092,74.1172,65.5552,
82.1161,74.123,65.7803,
82.0008,74.1159,66.0632,
82.0504,74.0634,66.4536,
82.313,74.1399,66.5408,
82.4326,74.1665,66.4898,
82.3539,74.0242,66.3816,
82.5809,74.0062,66.4513,
82.7235,73.8681,66.4875,
83.0621,73.863,66.5559,
83.0926,74.0955,66.5211,
83.3424,74.1693,66.6416,
83.7736,74.2548,66.6004,
83.7253,74.0941,66.4782,
83.6977,74.1514,66.3947,
83.6134,74.3066,66.3033,
83.6773,74.366,66.1574,
83.5214,74.4792,65.8661,
83.7798,74.4689,65.9016,
83.9645,74.5203,65.9584,
84.2066,74.3718,66.1189,
84.1751,74.3918,66.3752,
84.1838,74.4814,66.4338,
84.2037,74.5877,66.592,
84.1551,74.3609,66.6036,
84.1434,74.5236,66.5927,
84.1512,74.5308,66.5622,
84.0167,74.5726,66.4981,
83.9861,74.4076,66.4383,
84.1251,74.1152,66.5456,
83.8574,74.1201,66.7314,
84.2368,74.0988,66.8669,
84.1811,74.3415,66.726,
83.7708,74.3747,66.7984,
83.6469,74.1594,66.7001,
84.0406,74.4012,66.537,
84.1454,74.3416,66.1632,
84.3648,74.4463,66.1096,
84.3176,74.7092,66.0673,
84.3976,74.8608,66.0933,
84.1708,75.1737,66.2105,
84.3314,75.3715,66.2188,
84.2371,75.4911,65.91,
84.4508,75.3536,65.9845,
84.3488,75.2509,65.9267,
84.1903,75.0279,65.7932,
84.0642,75.1231,65.7453,
84.1702,75.236,65.8336,
84.1227,75.1126,65.8517,
83.8446,75.486,65.8339,
83.7116,75.6067,65.9617,
83.6261,75.9293,66.0976,
83.791,75.7001,66.0423,
83.7447,75.7449,65.922,
83.9844,75.4287,66.0519,
84.1976,75.2763,66.2236,
84.177,75.3996,66.4707,
84.2019,75.3921,66.489,
84.2757,75.7209,66.5183,
84.569,75.8012,66.5876,
84.5211,75.9138,66.5195,
84.3801,75.8295,66.6853,
84.2913,76.1265,66.6078,
84.5526,76.251,66.5716,
84.5152,76.1329,66.5769,
