0,0.4048,
1,0.61443,
2,0.878607,
3,1.03754,
4,0.723644,
5,0.701867,
6,0.613366,
7,0.518451,
8,0.463063,
9,0.435845,
10,0.392604,
11,0.427534,
12,0.59665,
13,0.852949,
14,0.858046,
15,0.764284,
16,0.657778,
17,0.656417,
18,0.698517,
19,0.547869,
20,0.631139,
21,0.729781,
22,0.629694,
23,0.548332,
24,0.452623,
25,0.76848,
26,1.1632,
27,1.31993,
28,1.43411,
29,1.39856,
30,1.38813,
31,1.60026,
32,1.55115,
33,1.25579,
34,0.791992,
35,1.05455,
36,1.07028,
37,1.02907,
38,0.745683,
39,0.775567,
40,0.678986,
41,0.61791,
42,0.648228,
43,0.593985,
44,0.375224,
45,0.292265,
46,0.404176,
47,0.292499,
48,0.124246,
49,0.360536,4,3.24482
50,0.634451,
51,0.471367,
52,0.440928,4,3.96835
53,0.602301,
54,0.710062,
55,0.604484,
56,0.479119,
57,0.627381,
58,0.718508,
59,0.824483,
60,0.957111,
61,1.06135,
62,1.32263,
63,1.26049,
64,1.47365,
65,1.66166,
66,1.61346,
67,1.58144,
68,2.12973,
69,2.10192,
70,2.00477,
71,2.03909,
72,2.02826,
73,2.16869,
74,2.22336,
75,2.15348,
76,2.14413,
77,1.99284,
78,2.09273,
79,2.1016,
80,1.86415,
81,2.06752,
82,1.95934,
83,1.85914,
84,1.96614,
85,1.884,
86,1.93356,
87,2.13334,
88,2.0162,
89,1.95125,
90,1.8182,
91,1.82639,
92,1.88284,
93,2.31742,
94,2.69216,
95,2.76562,
96,2.62706,
97,2.51933,
98,2.59582,
99,2.62136,
100,2.73548,
101,2.90433,
102,2.76514,
103,2.70493,
104,2.73163,
105,2.56176,
106,2.63713,
107,2.44621,
108,2.43913,
109,2.66508,
110,2.58288,
111,2.69582,
112,2.67219,
113,2.66143,
114,2.64065,
115,2.44978,
116,2.71916,
117,2.83793,
118,3.09424,
119,3.05237,
120,2.9361,
121,2.73454,
122,2.84528,
123,2.95269,
124,3.11784,
125,3.26551,
126,3.31132,
127,3.4989,
128,3.57993,
129,3.57759,
130,3.41216,
131,3.53914,
132,3.40615,
133,3.60465,
134,3.55484,
135,3.69863,
136,3.81085,
137,3.63732,
138,3.79319,
139,3.58334,
140,3.54099,
141,3.65564,
142,3.72503,
143,3.64367,
144,3.6741,
145,3.80902,
146,3.96186,
147,4.41341,
148,4.65558,
149,4.66716,
150,4.98014,
151,4.80774,
152,4.96427,
153,4.93052,
154,4.92458,
155,4.90801,
156,4.91973,
157,4.96819,
158,4.89344,
159,5.07222,
160,5.36265,
161,5.39663,
162,5.4421,
163,5.58202,
164,5.36281,
165,5.39422,
166,5.40465,
167,5.48506,
168,5.46038,
169,5.51404,
170,5.56732,
171,5.75826,
172,5.96392,
173,6.06592,
174,5.90652,
175,5.79394,
176,5.76615,
177,5.87242,
178,5.87701,
179,5.83899,
180,5.8674,
181,6.0209,
182,6.05308,
183,6.21045,
184,6.25441,
185,6.0876,
186,6.52376,
187,6.83872,
188,6.71284,
189,6.6492,
190,6.79423,
191,6.94878,
192,6.82947,
193,6.83854,
194,7.04192,
195,7.26571,
196,7.45204,
197,7.50543,
198,7.57103,
199,7.68226,
200,7.78289,
201,7.78784,
202,7.8508,
203,8.06837,
204,8.44769,
205,8.56446,
206,8.43787,
207,8.53427,
208,8.8569,
209,9.21501,
210,9.24094,
211,9.24222,
212,9.21901,
213,9.37755,
214,9.3489,
215,9.15655,
216,9.07348,
217,9.01986,
218,8.98119,
219,9.23435,
220,9.22469,
221,9.12538,
222,9.23876,
223,9.35425,
224,9.25293,
225,9.18333,
226,9.20263,
227,9.27964,
228,9.22237,
229,9.43611,
230,9.70862,
231,9.64431,
232,9.79537,
233,9.6404,
234,9.4643,
235,9.42159,
236,9.43608,
237,9.48309,
238,9.74066,
239,9.91586,
240,9.95232,
241,9.86716,
242,9.76486,
243,9.84911,
244,9.97358,
245,10.016,
246,9.92287,
247,9.77193,
248,9.51618,
249,9.54003,
250,9.53904,
251,9.53946,
252,9.43339,
253,9.17409,
254,9.31625,
255,9.44151,
256,9.66504,
257,9.72547,
258,9.87156,
259,10.0859,
260,10.288,
261,10.2416,
262,10.1828,
263,10.1035,
264,10.422,
265,10.19,
266,10.0178,
267,9.99569,
268,9.87102,
269,9.8768,
270,9.69566,
271,9.74898,
272,9.51159,
273,9.39685,
274,9.26611,
275,9.32276,
276,9.75097,
277,10.0535,
278,10.1427,
279,10.2124,
280,10.2731,
281,10.3807,
282,10.4015,
283,10.4777,
284,10.4496,
285,10.677,
286,10.6996,
287,10.5253,
288,10.6171,
289,10.7446,
290,10.9752,
291,11.0708,
292,11.117,
293,11.046,
294,11.0457,
295,11.1154,
296,11.2175,
297,11.4796,
298,11.6033,
299,11.3569,
300,11.3052,
301,11.5509,
302,11.7073,
303,11.6813,
304,11.755,
305,11.7039,
306,11.2571,
307,11.4555,
308,11.6103,
309,11.536,
310,11.5172,
311,11.6539,
312,11.8384,
313,11.9493,
314,12.0175,
315,11.9609,
316,11.9727,
317,12.0006,
318,12.0551,
319,12.1123,
320,11.8761,
321,11.8457,
322,11.9297,
323,12.0775,
324,12.0092,
325,11.9227,
326,12.19,
327,12.2668,
328,12.2096,
329,12.4289,
330,12.6236,
331,12.548,
332,12.7007,
333,13.1407,
334,13.2916,
335,13.3224,
336,13.1865,
337,13.3427,
338,13.253,
339,13.3086,
340,13.3042,
341,13.6082,
342,13.9447,
343,13.7591,
344,13.7784,
345,13.6564,
346,13.65,
347,13.5792,
348,13.8471,
349,14.2158,
350,14.6033,
351,14.5472,
352,14.8024,
353,14.771,
354,14.8912,
355,14.9737,
356,15.102,
357,15.2819,
358,15.5432,
359,15.7136,
360,15.686,
361,15.6705,
362,15.5668,
363,15.5575,
364,15.4174,
365,15.2736,
366,15.3431,
367,15.106,
368,15.0231,
369,14.6482,
370,14.4993,
371,14.3948,
372,14.3268,
373,14.2209,
374,14.3012,
375,14.1973,
376,14.3726,
377,14.3452,
378,14.5696,
379,14.5368,
380,14.2877,
381,14.5417,
382,15.0755,
383,14.9522,
384,14.9715,
385,15.065,
386,15.0658,
387,15.0691,
388,15.1643,
389,15.16,
390,14.8652,
391,14.8566,
392,14.9151,
393,15.1655,
394,15.2107,
395,15.2605,
396,15.2514,
397,15.3171,
398,15.4379,
399,15.3113,
400,15.4483,
401,15.5651,
402,15.6204,
403,15.6423,
404,15.6468,
405,15.8555,
406,15.8401,
407,16.0179,
408,16.1451,
409,16.2592,
410,16.2245,
411,16.1917,
412,16.4189,
413,16.4228,
414,16.6518,
415,16.8593,
416,16.9,
417,16.7439,
418,16.7229,
419,16.7205,
420,16.9364,
421,16.9535,
422,17.0913,
423,17.2233,
424,17.4623,
425,17.2268,
426,17.2266,
427,17.4093,
428,17.6348,
429,17.7071,
430,17.6678,
431,17.6837,
432,17.7924,
433,17.8435,
434,17.9165,
435,18.069,
436,17.9765,
437,17.7916,
438,17.8975,
439,17.8182,
440,18.0513,
441,18.3024,
442,18.1435,
443,18.1075,
444,18.1501,
445,18.1746,
446,18.2759,
447,18.2613,
448,18.1437,
449,18.1602,
450,18.3938,
451,18.3337,
452,18.2914,
453,18.117,
454,17.9163,
455,18.1164,
456,18.3492,
457,18.5898,
